Time, Volt(pu),Ang(Deg),Status
148.0,0.9999999999999999,18.73666049430107,Line Down
17.0,1.0,1.6164035275887128,Generator down
32.0,0.9999999999999999,24.62699585019831,Low Load
146.0,0.9999999999999999,1.9964567370255724,Generator down
171.0,0.9999999999999998,18.176214848367266,Line Down
50.0,0.9999999999999999,-22.481065079867957,High Load
59.0,0.9999999999999999,19.261388327543894,Line Down
47.0,1.0,24.427576700145963,Low Load
65.0,1.0,2.5436016600760505,Generator down
73.0,0.9999999999999998,-21.234761856647637,High Load
119.0,0.9999999999999998,24.383160866066877,Low Load
159.0,0.9999999999999998,25.347773841759164,Low Load
136.0,1.0,24.40747548974795,Low Load
90.0,0.9999999999999999,1.3225363254446154,Generator down
170.0,1.0,23.972952266573728,Low Load
53.0,0.9999999999999998,2.222725124924226,Generator down
195.0,1.0,25.202917719857144,Low Load
