Time, Volt(pu),Ang(Deg),Status
122.0,1.010030246863183,18.860881263180516,Low Load
118.0,1.0081565489824738,18.893622490723846,Low Load
3.0,0.9420048902624436,-24.88106855019753,High Load
66.0,0.9953028636683687,-4.339560420588348,Generator down
31.0,0.9430115748990736,-27.066868988701735,High Load
78.0,0.9466222581981073,-24.09793069846841,High Load
130.0,1.0092488295254955,19.08374418194435,Low Load
13.0,0.9373482924844853,-27.82140336196917,High Load
190.0,0.9893008021396421,13.370112674805688,Line Down
110.0,1.0097601969920822,18.376619037053487,Low Load
79.0,0.9953850695547664,-4.134711893285873,Generator down
93.0,0.995762515393932,-3.604594535984561,Generator down
145.0,0.9362848729801101,-29.22546691326031,High Load
72.0,0.9955184587188739,-3.9385230360517314,Generator down
89.0,1.0099659738313589,18.392724045598907,Low Load
188.0,1.0093528832214247,18.8261528017068,Low Load
6.0,0.9888301891465711,12.89279910402665,Line Down
60.0,0.9957793883600099,-3.521331302718941,Generator down
189.0,1.0092294306026852,18.689348931450606,Low Load
176.0,0.9958514427605246,-3.4265187940889503,Generator down
158.0,1.0105175120651602,18.048010286688196,Low Load
46.0,0.9951257304227452,-4.608644708780233,Generator down
28.0,0.989570878753234,13.087264082821234,Line Down
200.0,0.9895784873792519,12.606213542003257,Line Down
134.0,0.995234121938252,-4.45505029619685,Generator down
95.0,0.9891324913461115,12.028310450627236,Line Down
39.0,0.9347201291826942,-27.69511643031232,High Load
69.0,0.9361023525646704,-25.973408969520356,High Load
5.0,0.995501275489462,-4.058382706828707,Generator down
30.0,0.9399661693426601,-26.386360102282687,High Load
131.0,0.9423114004241797,-24.48128807259621,High Load
27.0,0.9888779533214707,12.524733105435553,Line Down
70.0,0.9956903479913936,-3.681636024432357,Generator down
143.0,0.9892222648295301,13.014343263640379,Line Down
35.0,0.9415316582926284,-25.898619762550965,High Load
43.0,1.0113613771492216,18.653945723530857,Low Load
137.0,1.0116229117549675,19.10682796068942,Low Load
199.0,0.9952821723170527,-4.343902263852664,Generator down
8.0,0.9301584679562072,-30.666573114338632,High Load
155.0,0.9955519197555547,-3.982589086982291,Generator down
187.0,0.989558779822552,12.72937029837328,Line Down
112.0,1.0098229201804874,19.189875579376135,Low Load
48.0,0.939419458321571,-24.89195786379559,High Load
157.0,1.0103470342790968,18.571042607339603,Low Load
105.0,0.9899035386244341,12.129513725939518,Line Down
139.0,0.9370318846788113,-26.848562807311733,High Load
51.0,0.9896579016340786,11.234877352448184,Line Down
111.0,0.9283137936221891,-29.50917742633613,High Load
169.0,1.009649037288771,17.985602875736745,Low Load
64.0,0.9896497319571881,11.986364200105688,Line Down
174.0,0.9411070891784871,-26.935963071197378,High Load
54.0,1.0102441601450705,18.180220816326784,Low Load
94.0,0.9894623655802051,12.362629388104187,Line Down
141.0,1.0099465039928313,19.45661258887796,Low Load
15.0,0.9957231760888873,-3.6646537842549423,Generator down
96.0,0.9954805364574406,-4.078141100330222,Generator down
144.0,0.9958681827328226,-3.401481979928823,Generator down
107.0,1.0102167841030738,17.805247760707545,Low Load
52.0,0.9889986850074038,13.28119263242023,Line Down
1.0,0.9331586523868374,-29.20743281293026,High Load
21.0,0.9956322126677207,-3.8083246959275874,Generator down
68.0,0.995490943009216,-4.069116720851078,Generator down
175.0,0.9954180304950059,-4.196997053589292,Generator down
80.0,1.0101941548725633,18.68102738468286,Low Load
127.0,0.9891346052854417,12.904954643753472,Line Down
88.0,0.9339086148446207,-30.038485760429385,High Load
10.0,1.009350370197229,19.45080000302011,Low Load
135.0,1.0085361344828592,19.510168575943144,Low Load
58.0,0.9407982980379989,-26.83481626071137,High Load
115.0,0.9360665718525746,-27.150328313570295,High Load
164.0,1.0098559651357377,19.190244083774534,Low Load
193.0,0.9335414101438354,-27.208874556808585,High Load
36.0,0.9889696261236721,12.78323774732953,Line Down
7.0,1.0108399450871444,18.765701945608228,Low Load
42.0,0.9958302399864842,-3.465282136880999,Generator down
49.0,0.9956770650579493,-3.6970086104215216,Generator down
120.0,0.9897486711523681,12.111613100455033,Line Down
191.0,0.9371255313608005,-27.56801955958182,High Load
83.0,0.9393690787645073,-26.256783676890944,High Load
166.0,1.0107325026400866,18.574877745412227,Low Load
19.0,0.9890812284004833,13.074547576891314,Line Down
16.0,0.98965302993414,12.321164846443207,Line Down
71.0,1.0103339183487872,18.862825452699333,Low Load
92.0,0.9956681676413206,-3.7674787796624227,Generator down
124.0,0.9951092382421477,-4.712857364796078,Generator down
67.0,0.9956978949774896,-3.6609659379886987,Generator down
149.0,0.9892084474775219,11.91441971517161,Line Down
44.0,1.0112857405267102,19.45726714038221,Low Load
2.0,0.9382585217426671,-27.90408184456386,High Load
97.0,0.9891773129405789,13.25151096751212,Line Down
192.0,0.9955687989713784,-3.9088465270006956,Generator down
160.0,1.0104947246340519,19.023465560823976,Low Load
99.0,0.9332505284713905,-30.224089550985973,High Load
161.0,1.0106600441741538,18.080694276742875,Low Load
37.0,0.9405104925793571,-25.580029086343682,High Load
125.0,1.009650823004076,19.161262082779075,Low Load
123.0,1.0108645094690414,19.31187907016374,Low Load
74.0,0.989668472309761,11.834706939096971,Line Down
129.0,1.0097359563945332,18.732361899890634,Low Load
133.0,0.9953892876643086,-4.213592233963897,Generator down
179.0,0.9892316023001796,11.745908669311921,Line Down
45.0,0.9957644930226706,-3.6085842312238015,Generator down
9.0,0.9889300577593674,12.457815187383346,Line Down
101.0,0.9956873199778818,-3.689182520641477,Generator down
185.0,0.9457574958590744,-25.393060367319812,High Load
