Time, Volt(pu),Ang(Deg),Status
185.0,0.9055254798860651,-14.594744102902656,High Load
98.0,0.9894454825628953,-5.375994178700969,Generator down
81.0,0.9928116685083564,4.204627763329624,Low Load
87.0,0.9716849159613745,-2.592888053309562,Line Down
24.0,0.9887111926511226,-5.681300193094463,Generator down
172.0,0.8891128572277087,-15.993519685342347,High Load
183.0,0.8844593522585588,-15.918406096514321,High Load
181.0,0.8991494540217063,-14.545587082531963,High Load
148.0,0.9709594715847258,-2.889127887489841,Line Down
17.0,0.9894437833760006,-5.389449968519627,Generator down
32.0,0.9929666599835693,4.235828763215218,Low Load
146.0,0.989534530684762,-5.2412728933455766,Generator down
171.0,0.9730290780552453,-2.688189484727163,Line Down
50.0,0.8827852877136512,-15.708875835241903,High Load
59.0,0.971329192419549,-2.5914169946398307,Line Down
